Unnamed: 0,Video_File,Duration,Scene_Cuts,Mean_Frame_Duration,Frame_Duration_Std,Min_Frame_Duration,Max_Frame_Duration,Volume_Range,Avg_Motion_Magnitude,Avg_Vector_Count,Animated_Text,Emoji_Count,Speech_Detected_AST,Video_ID,TikTok_URL,Username,ID,URL,Date,Package,Pouch,Nic_Level,Brand_ZYN,Brand_Velo,Brand_Pablo,Brand_Iceberg,Brand_Other,Music_x,ONP_use,Flavors_fruit,Flavors_Ice,Flavors_Other,Tobacco,Vapes,Alcohol,Marjiana,Misinformation,VT_Lifestyle,VT_Entertaining,VT_Marketing,VT_Anti_ONP,VT_Quit_with_ONP,VT_ONP_Sport,VT_Instructional,VT_Trying_to_Quit_ONPs,VT_ONP_News,VT_Other,Foreign_language,human_subjects,ethnic_minority,child_adoles,YA,Influencer,Nic_Level_mg_1,Nic_Level_mg_2,Use_More_than_two_pouches_1,Use_More_than_two_pouches_2,Positive,Negative,Neutral,Flavors,Substance,Loop,Siberia,Killa,Epok,Brands,Location,Followers_New,Following_New,Friends_New,Total_Likes_New,Total_Videos_New,Views_New,Likes_New,Comments_New,Saves_New,Shares_New,new_stats,FOLLOWERS,VIEWS,Music_y,Captions,
68,@didithereal_video_7202254648210738437.mp4,6.333333,0,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.4985235,0.9108561,103549.597883598,1,1,0,7202254648210738437,https://www.tiktok.com/didithereal/video/7202254648210738437,didithereal,1257,https://www.tiktok.com/@didithereal/video/7202254648210738437,20-Feb-2023 07:06AM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,didithereal,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,2285.0,210.0,31.0,381400.0,36.0,67800.0,3161.0,42.0,205.0,337.0,1.0,2285.0,67800.0,Music ,"Replying to @Alicja Maria Tell your father i help him with his car 🚗 #fyp #foryou #guitar #snus


",
69,@zyngod69_video_7148164801141820715.mp4,21.383991,3,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,0.5879958,0.9277605,110121.509375,1,0,0,7148164801141820715,https://www.tiktok.com/zyngod69/video/7148164801141820715,zyngod69,1987,https://www.tiktok.com/@zyngod69/video/7148164801141820715,27-Sep-2022 01:50PM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,zyngod69,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US,3980.0,2225.0,90.0,227400.0,31.0,11400.0,595.0,12.0,35.0,19.0,1.0,3980.0,11400.0,Music - original sound - I Meme Why Not,it be like that fr #zyn #upperdeckys #buzz #zynabobwe #zynfather #zyngod #lordofzyn #gumpillys #gumcushion #coffee,
70,@safetykate_video_7218744535080258858.mp4,51.833333,4,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,0.9593251,1.3296794,262367.995495496,1,0,1,7218744535080258858,https://www.tiktok.com/safetykate/video/7218744535080258858,safetykate,973,https://www.tiktok.com/@safetykate/video/7218744535080258858,05-Apr-2023 06:35PM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,safetykate,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,US,174100.0,33.0,18.0,1200000.0,36.0,18100.0,1808.0,50.0,41.0,28.0,1.0,174100.0,18100.0,Original,might as well not bring backup chonies when u know damn well ur getting the gas station biscuits&gravy to go with your 7 cups of coffee and morning ZYN’s #OSHit #safetypants #getnewundies #roadworks #justgirlythings,
71,@lereverendsamy_video_7173703741927886086.mp4,6.918005,0,35.0253807106599,0.0,35.0253807106599,35.0253807106599,0.95862895,1.8132455,255084.382653061,0,0,1,7173703741927886086,https://www.tiktok.com/lereverendsamy/video/7173703741927886086,lereverendsamy,1609,https://www.tiktok.com/@lereverendsamy/video/7173703741927886086,05-Dec-2022 08:34AM,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,lereverendsamy,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,3462.0,3934.0,230.0,150700.0,531.0,1118.0,13.0,0.0,0.0,0.0,1.0,3462.0,1118.0,"Music - 
to velo by megan thee stallion - chantelle
",when you give a #swede their lost #snus #velo #swedishtiktok ,
72,@adrianfloren_video_7142075041780354310.mp4,55.766667,32,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,2.2637112,1.2604467,130326.463516746,1,0,0,7142075041780354310,https://www.tiktok.com/adrianfloren/video/7142075041780354310,adrianfloren,2126,https://www.tiktok.com/@adrianfloren/video/7142075041780354310,11-Sep-2022 03:58AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,adrianfloren,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,39400.0,210.0,126.0,458600.0,98.0,304200.0,18000.0,179.0,900.0,227.0,1.0,39400.0,304200.0,"Music- Din tid kommer (Otto Knows Remix) - Håkan Hellström & Otto Knows
",Re-designar snusdosor EP.5 #snus #redesign #göteborg #göteborgsrape,
73,@polletestar_video_7213729321255521541.mp4,59.022993,2,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.7776709,1.519014,143214.91972866,1,0,1,7213729321255521541,https://www.tiktok.com/polletestar/video/7213729321255521541,polletestar,1068,https://www.tiktok.com/@polletestar/video/7213729321255521541,23-Mar-2023 06:14AM,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,polletestar,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,14300.0,53.0,37.0,278800.0,236.0,5433.0,191.0,6.0,9.0,4.0,1.0,14300.0,5433.0,Original,Väldigt söt snus måste jag säga prova själv med länken i bio och använd POLLE som en rabatt kod #fördig #för #iceberg #sverige #testar #f,
74,@adventureprenuer_video_7243708839101582618.mp4,25.358692,9,33.3667000333667,7.105427357601E-15,33.3667000333667,33.3667000333667,1.9577243,1.0116788,143165.541501976,1,1,0,7243708839101582618,https://www.tiktok.com/adventureprenuer/video/7243708839101582618,adventureprenuer,549,https://www.tiktok.com/@adventureprenuer/video/7243708839101582618,12-Jun-2023 01:10AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,adventureprenuer,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,3478.0,388.0,83.0,91700.0,39.0,1058.0,31.0,2.0,24.0,6.0,1.0,3478.0,1058.0,Original,Tagga den personen som alltid ber om snus och förtjänar en riktig surprilla!✨ #snus #foryoupage #svenskamemes #fyp #sverige #svenskatiktok #svenskameme #tobak #kul #prilla #epa #västerås #odz,
75,@samwardrop_video_7206290043177143558.mp4,31.933333,4,33.3333333333333,1.4210854715202E-14,33.3333333333333,33.3333333333333,0.59871024,0.9131431,104320.508881923,0,0,1,7206290043177143558,https://www.tiktok.com/samwardrop/video/7206290043177143558,samwardrop,1190,https://www.tiktok.com/@samwardrop/video/7206290043177143558,03-Mar-2023 04:05AM,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,samwardrop,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,GB,217900.0,168.0,74.0,6600000.0,860.0,319700.0,21800.0,224.0,861.0,2005.0,1.0,217900.0,319700.0,Music- Paris-Else,"If you want cancer, take snus. A horrible trend which I’ve seen in football.",
76,@whobrangbutters_video_7210509877863615790.mp4,13.8,0,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.2628834,2.7079523,369893.04842615,1,0,1,7210509877863615790,https://www.tiktok.com/whobrangbutters/video/7210509877863615790,whobrangbutters,1125,https://www.tiktok.com/@whobrangbutters/video/7210509877863615790,14-Mar-2023 02:01PM,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whobrangbutters,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,US,254.0,139.0,43.0,1958.0,80.0,444.0,31.0,0.0,1.0,0.0,1.0,254.0,444.0,"Music - original sound - Butters
","
damn zinny-poos #zyn #construction #constructionlife #metalstuds 
",
77,@victoria_svendsen_video_7244544093563473178.mp4,15.0,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.7020507,1.228743,139158.43207127,1,0,0,7244544093563473178,,,533,https://www.tiktok.com/@victoria_svendsen/video/7244544093563473178,14-Jun-2023 07:11AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,victoria_svendsen,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DK,11500.0,246.0,16.0,347000.0,321.0,831.0,74.0,0.0,24.0,20.0,1.0,11500.0,831.0,"Music - 
Bratz Theme Song - bratz
","
Like hver gang #fyp #dansktiktok #snus 
",
78,@therealgoilarn_video_7256812965318446363.mp4,34.8,4,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.5226098,2.001503,228305.480345158,1,0,1,7256812965318446363,https://www.tiktok.com/therealgoilarn/video/7256812965318446363,therealgoilarn,282,https://www.tiktok.com/@therealgoilarn/video/7256812965318446363,17-Jul-2023 08:40AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,therealgoilarn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Original,"Goilpartiet vill ha riktigt snus i snusklubborna! #goilpartiet #foryou #fyp #foryourpage #goilarn

",
79,@zyngod69_video_7146977153651854635.mp4,7.87,2,33.3333333333333,1.4210854715202E-14,33.3333333333333,33.3333333333333,0.54541755,0.22192831,27868.8765957447,1,0,1,7146977153651854635,https://www.tiktok.com/zyngod69/video/7146977153651854635,zyngod69,2014,https://www.tiktok.com/@zyngod69/video/7146977153651854635,24-Sep-2022 09:01AM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,zyngod69,6.0,6.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US,3980.0,2225.0,90.0,227400.0,31.0,8316.0,297.0,5.0,6.0,1.0,1.0,3980.0,8316.0,"Music - original sound - Zyn Father
",6mili only #zyn #6mg #upperdecky #zynabobwe #zyngod #zynfather,
80,@dagens_macka_video_7252954712331390234.mp4,33.412993,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.0371954,1.4956795,179011.235764236,1,0,1,7252954712331390234,,,362,https://www.tiktok.com/@dagens_macka/video/7252954712331390234,06-Jul-2023 11:08PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dagens_macka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Original,#dagensmacka #foryoupage #foryou #fyp #lössnus #snus #ftp #semester #fredag #viral #gött #bött #d24 #ilgött #görgött #4u #4upage #fypシ #4upageシ,
81,@bordsanka_video_7146191852645977350.mp4,102.133333,2,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.7622545,0.6676279,74632.9650669279,1,0,1,7146191852645977350,https://www.tiktok.com/bordsanka/video/7146191852645977350,bordsanka,2037,https://www.tiktok.com/@bordsanka/video/7146191852645977350,22-Sep-2022 06:14AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,bordsanka,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,829.0,281.0,26.0,12600.0,132.0,5326.0,162.0,2.0,3.0,1.0,1.0,829.0,5326.0,Music - Winter / Chill / R & B_No517 - table_1,"Shiro Tinglingmint får 7/10, väldigt standard mintsmak, bra styrka och trevlig. Vad tycker ni om HOTD?????#snus #snusreview #shiro",
82,@juliohellore_video_7223789651847417115.mp4,18.133333,6,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.8277619,2.956919,178043.819521179,1,0,1,7223789651847417115,https://www.tiktok.com/juliohellore/video/7223789651847417115,juliohellore,882,https://www.tiktok.com/@juliohellore/video/7223789651847417115,19-Apr-2023 08:53AM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,juliohellore,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,SE,6026.0,300.0,164.0,712600.0,123.0,24300.0,967.0,27.0,46.0,85.0,1.0,6026.0,24300.0,Music - nintendo wii (mii channel) song - julie on the internet,"Snusera, aldri send mæ te å kjøp en Skruf 4 Extra Moist Sea Breeze No. 69, takk. Ende med at æ kommer hjem med nytt banklån. #johnvidar #nordnorsk #snus #epok #forvirra",
83,@johnvidar_video_7254639305790934298.mp4,27.866667,5,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.8830075,1.2345294,149813.074251497,1,0,1,7254639305790934298,https://www.tiktok.com/johnvidar/video/7254639305790934298,johnvidar,328,https://www.tiktok.com/@johnvidar/video/7254639305790934298,11-Jul-2023 12:05PM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,johnvidar,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,NO,13800.0,345.0,174.0,391100.0,186.0,238600.0,8640.0,110.0,387.0,915.0,1.0,13800.0,238600.0,,,
84,@sir_wiss_video_7254211679519509787.mp4,9.959909,3,33.3667000333667,7.105427357601E-15,33.3667000333667,33.3667000333667,1.4880717,3.7079618,334098.525252525,0,0,1,7254211679519509787,,,332,https://www.tiktok.com/@sir_wiss/video/7254211679519509787,10-Jul-2023 08:26AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,sir_wiss,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SE,4114.0,2635.0,71.0,100300.0,142.0,629.0,17.0,2.0,3.0,0.0,1.0,4114.0,629.0,Original ,"
Easy!!!  #snus #fotballtiktok 
",
85,@ompalompahihi_video_7205606744775724293.mp4,9.75093,2,33.7962962962963,0.0,33.7962962962963,33.7962962962963,0.6512524,1.2904335,222452.209059233,1,0,0,7205606744775724293,https://www.tiktok.com/ompalompahihi/video/7205606744775724293,ompalompahihi,1201,https://www.tiktok.com/@ompalompahihi/video/7205606744775724293,01-Mar-2023 07:54AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ompalompahihi,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,SE,1745.0,200.0,49.0,63500.0,380.0,1455.0,58.0,0.0,10.0,0.0,1.0,1745.0,1455.0,"Music - It’s Called: Freefall (Sped Up) - Rainbow Kitten Surprise
","
#snus #foryou #fördig #foryoupage #fyp #fördigsidan 

",
86,@baccercanman_video_7176079742364503342.mp4,13.628005,0,33.6557679792003,7.105427357601E-15,33.6557679792003,33.6557679792003,3.0189407,1.408007,128464.009925558,1,0,0,7176079742364503342,https://www.tiktok.com/baccercanman/video/7176079742364503342,baccercanman,1584,https://www.tiktok.com/@baccercanman/video/7176079742364503342,11-Dec-2022 06:14PM,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,baccercanman,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,US,93100.0,450.0,93.0,1500000.0,307.0,7146.0,268.0,6.0,16.0,25.0,1.0,93100.0,7146.0,"Music - original sound - Joey
",#duet with @joey_ferragamo #zyn #drums #baccercan #metallica #masterofpuppets #fyp,
87,@ondreayass_video_7149897323269721386.mp4,8.542993,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.2690107,1.0828979,85114.8196078431,1,0,1,7149897323269721386,https://www.tiktok.com/ondreayass/video/7149897323269721386,ondreayass,1952,https://www.tiktok.com/@ondreayass/video/7149897323269721386,02-Oct-2022 05:53AM,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ondreayass,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,US,3970.0,92.0,37.0,45400.0,86.0,789.0,35.0,5.0,0.0,0.0,1.0,3970.0,789.0,"Music - CHEDDY ANTHEM - FREEZERTARPS CHEDDY
",I can no longer do this I’m now a girls girl which means no more #zyners #fyp #zyn #imsorrymom #ferda #hockey,
88,@ktvlogs69_video_7152661243386400043.mp4,8.566667,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.2573233,1.7807541,229556.0703125,0,0,1,7152661243386400043,https://www.tiktok.com/ktvlogs69/video/7152661243386400043,ktvlogs69,1900,https://www.tiktok.com/@ktvlogs69/video/7152661243386400043,09-Oct-2022 04:38PM,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,ktvlogs69,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,US,,,,,,,,,,,0.0,2325.0,4339.0,"Music -CHEDDY ANTHEM - FREEZERTARPS CHEDDY


",dress your type sisterhood #upperdeckyzyn #zyn #hockeyboys #ferrda #gino #apple #puckbunny #rocket #juniors #iplaydivision1 #hashtag #iup,
89,@la.speciale_video_7192637677554896134.mp4,61.8,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.3990345,0.46636388,56634.0377765785,1,1,1,7192637677554896134,https://www.tiktok.com/la.speciale/video/7192637677554896134,la.speciale,1363,https://www.tiktok.com/@la.speciale/video/7192637677554896134,25-Jan-2023 09:07AM,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,la.speciale,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FR,34400.0,135.0,120.0,1500000.0,241.0,51600.0,1792.0,16.0,79.0,26.0,1.0,34400.0,51600.0,"Music - son original - La spéciale 
","
C’est fini… #snus #nicopouches #chewinggum #🍬 #fini #fin 
",
90,@antoniobankjes_video_7259787363092647195.mp4,43.768005,27,33.4352701325178,1.4210854715202E-14,33.4352701325178,33.4352701325178,1.4256272,3.7544718,260924.733741393,1,1,1,7259787363092647195,https://www.tiktok.com/antoniobankjes/video/7259787363092647195,antoniobankjes,203,https://www.tiktok.com/@antoniobankjes/video/7259787363092647195,25-Jul-2023 09:02AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,antoniobankjes,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,NL,17300.0,230.0,193.0,744600.0,260.0,44200.0,3380.0,44.0,295.0,387.0,1.0,17300.0,44200.0,Original ,"Swinkels was abnormaal dramatisch vroeger 😭…. #fyp #vj #viral #snus #opstelling #latenwegaanmah #tilburgsekermis
",
91,@robertderosa22_video_7215880687226785026.mp4,7.637914,0,41.6666666666667,0.0,41.6666666666667,41.6666666666667,1.1473798,0.7972804,127109.032967033,0,0,0,7215880687226785026,https://www.tiktok.com/robertderosa22/video/7215880687226785026,robertderosa22,1032,https://www.tiktok.com/@robertderosa22/video/7215880687226785026,29-Mar-2023 01:22AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,robertderosa22,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AU,7732.0,8763.0,5292.0,147300.0,192.0,9869.0,381.0,1.0,19.0,52.0,1.0,7732.0,9869.0,Original ,Welcome to roberts world got double snus in my mouth head is fucking spinning! You know exactly what to do #imfucked #kingofmelbourne #fulltimeshay #shityeah I’m fucked #fyp,
92,@profootballfocus_video_7261120047526022442.mp4,7.777007,0,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,1.7821844,3.9920511,286137.995689655,1,1,1,7261120047526022442,https://www.tiktok.com/profootballfocus/video/7261120047526022442,profootballfocus,162,https://www.tiktok.com/@profootballfocus/video/7261120047526022442,29-Jul-2023 10:00AM,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,profootballfocus,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,US,641500.0,77.0,27.0,40100000.0,3266.0,2500000.0,86000.0,371.0,4383.0,3644.0,1.0,641500.0,2500000.0,Original,#younghoekoo is chill like that 😎 #falcons #trainingcamp #zyn #chill #fyp #foryoupage (via @letsbet_),
93,@justcamplease_video_7237811356978793770.mp4,7.057007,6,33.3667000333667,7.105427357601E-15,33.3667000333667,33.3667000333667,0.82966167,2.5836716,146790.971428571,1,0,0,7237811356978793770,https://www.tiktok.com/justcamplease/video/7237811356978793770,justcamplease,653,https://www.tiktok.com/@justcamplease/video/7237811356978793770,27-May-2023 03:46AM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,justcamplease,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE,57300.0,72.0,66.0,5600000.0,512.0,12000.0,1436.0,50.0,74.0,78.0,1.0,57300.0,12000.0,,,
94,@thebig_kieff_video_7263137895865699626.mp4,8.333991,2,33.3333333333333,7.105427357601E-15,33.3333333333333,33.3333333333333,0.6419971,1.3556159,63514.1004016064,1,0,0,7263137895865699626,,,107,https://www.tiktok.com/@thebig_kieff/video/7263137895865699626,03-Aug-2023 09:44AM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thebig_kieff,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,US,8722.0,183.0,61.0,235800.0,168.0,1042.0,55.0,0.0,2.0,0.0,1.0,8722.0,1042.0,Original,"It be like that in the summer #CapCut #fyp #summer #heat #bluecollar #hogs #farmlife #zyn #zyn #work #livestock


",
95,@lilly..holt_video_7206477444205792554.mp4,8.380952,0,33.3333333333333,0.0,33.3333333333333,33.3333333333333,1.8860915,3.063549,297462.18,1,0,0,7206477444205792554,https://www.tiktok.com/lilly..holt/video/7206477444205792554,lilly..holt,1185,https://www.tiktok.com/@lilly..holt/video/7206477444205792554,03-Mar-2023 04:13PM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,lilly..holt,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,US,20700.0,1284.0,1212.0,286500.0,125.0,60000.0,6334.0,50.0,360.0,1781.0,1.0,20700.0,60000.0,Music ,Accurate #zyn #fyp #21,
